state,district,category,type,crimes,year
Sabah,Kunak,property,theft_vehicle_motorcycle,5,2020
Sabah,Kunak,property,theft_vehicle_motorcycle,2,2021
Sabah,Kunak,property,theft_vehicle_motorcycle,1,2022
Sabah,Lahad Datu,assault,all,49,2016
Sabah,Lahad Datu,assault,all,48,2017
Sabah,Lahad Datu,assault,all,49,2018
Sabah,Lahad Datu,assault,all,44,2019
Sabah,Lahad Datu,assault,all,22,2020
Sabah,Lahad Datu,assault,all,24,2021
Sabah,Lahad Datu,assault,all,27,2022
Sabah,Lahad Datu,assault,causing_injury,11,2016
Sabah,Lahad Datu,assault,causing_injury,21,2017
Sabah,Lahad Datu,assault,causing_injury,20,2018
Sabah,Lahad Datu,assault,causing_injury,20,2019
Sabah,Lahad Datu,assault,causing_injury,6,2020
Sabah,Lahad Datu,assault,causing_injury,7,2021
Sabah,Lahad Datu,assault,causing_injury,9,2022
Sabah,Lahad Datu,assault,murder,9,2016
Sabah,Lahad Datu,assault,murder,2,2017
Sabah,Lahad Datu,assault,murder,2,2018
Sabah,Lahad Datu,assault,murder,1,2019
Sabah,Lahad Datu,assault,murder,2,2020
Sabah,Lahad Datu,assault,murder,2,2021
Sabah,Lahad Datu,assault,murder,1,2022
Sabah,Lahad Datu,assault,rape,6,2016
Sabah,Lahad Datu,assault,rape,9,2017
Sabah,Lahad Datu,assault,rape,11,2018
Sabah,Lahad Datu,assault,rape,16,2019
Sabah,Lahad Datu,assault,rape,7,2020
Sabah,Lahad Datu,assault,rape,11,2021
Sabah,Lahad Datu,assault,rape,10,2022
Sabah,Lahad Datu,assault,robbery_gang_armed,1,2016
Sabah,Lahad Datu,assault,robbery_gang_armed,0,2017
Sabah,Lahad Datu,assault,robbery_gang_armed,0,2018
Sabah,Lahad Datu,assault,robbery_gang_armed,0,2019
Sabah,Lahad Datu,assault,robbery_gang_armed,0,2020
Sabah,Lahad Datu,assault,robbery_gang_armed,0,2021
Sabah,Lahad Datu,assault,robbery_gang_armed,1,2022
Sabah,Lahad Datu,assault,robbery_gang_unarmed,12,2016
Sabah,Lahad Datu,assault,robbery_gang_unarmed,8,2017
Sabah,Lahad Datu,assault,robbery_gang_unarmed,7,2018
Sabah,Lahad Datu,assault,robbery_gang_unarmed,2,2019
Sabah,Lahad Datu,assault,robbery_gang_unarmed,3,2020
Sabah,Lahad Datu,assault,robbery_gang_unarmed,1,2021
Sabah,Lahad Datu,assault,robbery_gang_unarmed,0,2022
Sabah,Lahad Datu,assault,robbery_solo_armed,0,2016
Sabah,Lahad Datu,assault,robbery_solo_armed,0,2017
Sabah,Lahad Datu,assault,robbery_solo_armed,0,2018
Sabah,Lahad Datu,assault,robbery_solo_armed,0,2019
Sabah,Lahad Datu,assault,robbery_solo_armed,0,2020
Sabah,Lahad Datu,assault,robbery_solo_armed,0,2021
Sabah,Lahad Datu,assault,robbery_solo_armed,0,2022
Sabah,Lahad Datu,assault,robbery_solo_unarmed,10,2016
Sabah,Lahad Datu,assault,robbery_solo_unarmed,8,2017
Sabah,Lahad Datu,assault,robbery_solo_unarmed,9,2018
Sabah,Lahad Datu,assault,robbery_solo_unarmed,5,2019
Sabah,Lahad Datu,assault,robbery_solo_unarmed,4,2020
Sabah,Lahad Datu,assault,robbery_solo_unarmed,3,2021
Sabah,Lahad Datu,assault,robbery_solo_unarmed,6,2022
Sabah,Lahad Datu,property,all,258,2016
Sabah,Lahad Datu,property,all,236,2017
Sabah,Lahad Datu,property,all,249,2018
Sabah,Lahad Datu,property,all,267,2019
Sabah,Lahad Datu,property,all,179,2020
Sabah,Lahad Datu,property,all,138,2021
Sabah,Lahad Datu,property,all,121,2022
Sabah,Lahad Datu,property,break_in,108,2016
Sabah,Lahad Datu,property,break_in,85,2017
Sabah,Lahad Datu,property,break_in,77,2018
Sabah,Lahad Datu,property,break_in,100,2019
Sabah,Lahad Datu,property,break_in,48,2020
Sabah,Lahad Datu,property,break_in,30,2021
Sabah,Lahad Datu,property,break_in,32,2022
Sabah,Lahad Datu,property,theft_other,88,2016
Sabah,Lahad Datu,property,theft_other,103,2017
Sabah,Lahad Datu,property,theft_other,136,2018
Sabah,Lahad Datu,property,theft_other,129,2019
Sabah,Lahad Datu,property,theft_other,106,2020
Sabah,Lahad Datu,property,theft_other,84,2021
Sabah,Lahad Datu,property,theft_other,63,2022
Sabah,Lahad Datu,property,theft_vehicle_lorry,0,2016
Sabah,Lahad Datu,property,theft_vehicle_lorry,3,2017
Sabah,Lahad Datu,property,theft_vehicle_lorry,0,2018
Sabah,Lahad Datu,property,theft_vehicle_lorry,0,2019
Sabah,Lahad Datu,property,theft_vehicle_lorry,0,2020
Sabah,Lahad Datu,property,theft_vehicle_lorry,2,2021
Sabah,Lahad Datu,property,theft_vehicle_lorry,1,2022
Sabah,Lahad Datu,property,theft_vehicle_motorcar,3,2016
Sabah,Lahad Datu,property,theft_vehicle_motorcar,8,2017
Sabah,Lahad Datu,property,theft_vehicle_motorcar,5,2018
Sabah,Lahad Datu,property,theft_vehicle_motorcar,3,2019
Sabah,Lahad Datu,property,theft_vehicle_motorcar,0,2020
Sabah,Lahad Datu,property,theft_vehicle_motorcar,6,2021
Sabah,Lahad Datu,property,theft_vehicle_motorcar,2,2022
Sabah,Lahad Datu,property,theft_vehicle_motorcycle,59,2016
Sabah,Lahad Datu,property,theft_vehicle_motorcycle,37,2017
Sabah,Lahad Datu,property,theft_vehicle_motorcycle,31,2018
Sabah,Lahad Datu,property,theft_vehicle_motorcycle,35,2019
Sabah,Lahad Datu,property,theft_vehicle_motorcycle,25,2020
Sabah,Lahad Datu,property,theft_vehicle_motorcycle,16,2021
Sabah,Lahad Datu,property,theft_vehicle_motorcycle,23,2022
Sabah,Papar,assault,all,20,2016
Sabah,Papar,assault,all,25,2017
Sabah,Papar,assault,all,42,2018
Sabah,Papar,assault,all,41,2019
Sabah,Papar,assault,all,41,2020
Sabah,Papar,assault,all,25,2021
Sabah,Papar,assault,all,13,2022
Sabah,Papar,assault,causing_injury,13,2016
Sabah,Papar,assault,causing_injury,10,2017
Sabah,Papar,assault,causing_injury,16,2018
Sabah,Papar,assault,causing_injury,12,2019
Sabah,Papar,assault,causing_injury,18,2020
Sabah,Papar,assault,causing_injury,12,2021
Sabah,Papar,assault,causing_injury,4,2022
Sabah,Papar,assault,murder,2,2016
Sabah,Papar,assault,murder,1,2017
Sabah,Papar,assault,murder,0,2018
Sabah,Papar,assault,murder,0,2019
Sabah,Papar,assault,murder,1,2020
Sabah,Papar,assault,murder,0,2021
Sabah,Papar,assault,murder,0,2022
Sabah,Papar,assault,rape,4,2016
Sabah,Papar,assault,rape,2,2017
Sabah,Papar,assault,rape,17,2018
Sabah,Papar,assault,rape,15,2019
Sabah,Papar,assault,rape,18,2020
Sabah,Papar,assault,rape,8,2021
Sabah,Papar,assault,rape,6,2022
Sabah,Papar,assault,robbery_gang_armed,0,2016
Sabah,Papar,assault,robbery_gang_armed,0,2017
Sabah,Papar,assault,robbery_gang_armed,0,2018
Sabah,Papar,assault,robbery_gang_armed,0,2019
Sabah,Papar,assault,robbery_gang_armed,0,2020
Sabah,Papar,assault,robbery_gang_armed,0,2021
Sabah,Papar,assault,robbery_gang_armed,0,2022
Sabah,Papar,assault,robbery_gang_unarmed,1,2016
Sabah,Papar,assault,robbery_gang_unarmed,6,2017
Sabah,Papar,assault,robbery_gang_unarmed,7,2018
Sabah,Papar,assault,robbery_gang_unarmed,5,2019
Sabah,Papar,assault,robbery_gang_unarmed,3,2020
Sabah,Papar,assault,robbery_gang_unarmed,3,2021
Sabah,Papar,assault,robbery_gang_unarmed,2,2022
Sabah,Papar,assault,robbery_solo_armed,0,2016
Sabah,Papar,assault,robbery_solo_armed,0,2017
Sabah,Papar,assault,robbery_solo_armed,0,2018
Sabah,Papar,assault,robbery_solo_armed,0,2019
Sabah,Papar,assault,robbery_solo_armed,0,2020
Sabah,Papar,assault,robbery_solo_armed,0,2021
Sabah,Papar,assault,robbery_solo_armed,0,2022
Sabah,Papar,assault,robbery_solo_unarmed,0,2016
Sabah,Papar,assault,robbery_solo_unarmed,6,2017
Sabah,Papar,assault,robbery_solo_unarmed,2,2018
Sabah,Papar,assault,robbery_solo_unarmed,9,2019
Sabah,Papar,assault,robbery_solo_unarmed,1,2020
Sabah,Papar,assault,robbery_solo_unarmed,2,2021
Sabah,Papar,assault,robbery_solo_unarmed,1,2022
Sabah,Papar,property,all,112,2016
Sabah,Papar,property,all,262,2017
Sabah,Papar,property,all,294,2018
Sabah,Papar,property,all,301,2019
Sabah,Papar,property,all,114,2020
Sabah,Papar,property,all,78,2021
Sabah,Papar,property,all,90,2022
Sabah,Papar,property,break_in,45,2016
Sabah,Papar,property,break_in,101,2017
Sabah,Papar,property,break_in,143,2018
Sabah,Papar,property,break_in,111,2019
Sabah,Papar,property,break_in,28,2020
Sabah,Papar,property,break_in,31,2021
Sabah,Papar,property,break_in,32,2022
Sabah,Papar,property,theft_other,18,2016
Sabah,Papar,property,theft_other,130,2017
Sabah,Papar,property,theft_other,130,2018
Sabah,Papar,property,theft_other,171,2019
Sabah,Papar,property,theft_other,74,2020
Sabah,Papar,property,theft_other,40,2021
Sabah,Papar,property,theft_other,42,2022
Sabah,Papar,property,theft_vehicle_lorry,2,2016
Sabah,Papar,property,theft_vehicle_lorry,1,2017
Sabah,Papar,property,theft_vehicle_lorry,4,2018
Sabah,Papar,property,theft_vehicle_lorry,0,2019
Sabah,Papar,property,theft_vehicle_lorry,1,2020
Sabah,Papar,property,theft_vehicle_lorry,0,2021
Sabah,Papar,property,theft_vehicle_lorry,0,2022
Sabah,Papar,property,theft_vehicle_motorcar,6,2016
Sabah,Papar,property,theft_vehicle_motorcar,11,2017
Sabah,Papar,property,theft_vehicle_motorcar,8,2018
Sabah,Papar,property,theft_vehicle_motorcar,3,2019
Sabah,Papar,property,theft_vehicle_motorcar,3,2020
Sabah,Papar,property,theft_vehicle_motorcar,1,2021
Sabah,Papar,property,theft_vehicle_motorcar,4,2022
Sabah,Papar,property,theft_vehicle_motorcycle,41,2016
Sabah,Papar,property,theft_vehicle_motorcycle,19,2017
Sabah,Papar,property,theft_vehicle_motorcycle,9,2018
Sabah,Papar,property,theft_vehicle_motorcycle,16,2019
Sabah,Papar,property,theft_vehicle_motorcycle,8,2020
Sabah,Papar,property,theft_vehicle_motorcycle,6,2021
Sabah,Papar,property,theft_vehicle_motorcycle,12,2022
Sabah,Penampang,assault,all,48,2016
Sabah,Penampang,assault,all,75,2017
Sabah,Penampang,assault,all,78,2018
Sabah,Penampang,assault,all,67,2019
Sabah,Penampang,assault,all,28,2020
Sabah,Penampang,assault,all,28,2021
Sabah,Penampang,assault,all,35,2022
Sabah,Penampang,assault,causing_injury,19,2016
Sabah,Penampang,assault,causing_injury,27,2017
Sabah,Penampang,assault,causing_injury,31,2018
Sabah,Penampang,assault,causing_injury,17,2019
Sabah,Penampang,assault,causing_injury,9,2020
Sabah,Penampang,assault,causing_injury,8,2021
Sabah,Penampang,assault,causing_injury,9,2022
Sabah,Penampang,assault,murder,1,2016
Sabah,Penampang,assault,murder,1,2017
Sabah,Penampang,assault,murder,1,2018
Sabah,Penampang,assault,murder,1,2019
Sabah,Penampang,assault,murder,0,2020
Sabah,Penampang,assault,murder,1,2021
Sabah,Penampang,assault,murder,1,2022
Sabah,Penampang,assault,rape,15,2016
Sabah,Penampang,assault,rape,21,2017
Sabah,Penampang,assault,rape,26,2018
Sabah,Penampang,assault,rape,24,2019
Sabah,Penampang,assault,rape,14,2020
Sabah,Penampang,assault,rape,15,2021
Sabah,Penampang,assault,rape,15,2022
Sabah,Penampang,assault,robbery_gang_armed,1,2016
Sabah,Penampang,assault,robbery_gang_armed,0,2017
Sabah,Penampang,assault,robbery_gang_armed,0,2018
Sabah,Penampang,assault,robbery_gang_armed,0,2019
Sabah,Penampang,assault,robbery_gang_armed,1,2020
Sabah,Penampang,assault,robbery_gang_armed,0,2021
Sabah,Penampang,assault,robbery_gang_armed,0,2022
Sabah,Penampang,assault,robbery_gang_unarmed,4,2016
Sabah,Penampang,assault,robbery_gang_unarmed,16,2017
Sabah,Penampang,assault,robbery_gang_unarmed,10,2018
Sabah,Penampang,assault,robbery_gang_unarmed,11,2019
Sabah,Penampang,assault,robbery_gang_unarmed,2,2020
Sabah,Penampang,assault,robbery_gang_unarmed,3,2021
Sabah,Penampang,assault,robbery_gang_unarmed,4,2022
Sabah,Penampang,assault,robbery_solo_armed,0,2016
Sabah,Penampang,assault,robbery_solo_armed,0,2017
Sabah,Penampang,assault,robbery_solo_armed,0,2018
Sabah,Penampang,assault,robbery_solo_armed,0,2019
Sabah,Penampang,assault,robbery_solo_armed,0,2020
Sabah,Penampang,assault,robbery_solo_armed,0,2021
Sabah,Penampang,assault,robbery_solo_armed,0,2022
Sabah,Penampang,assault,robbery_solo_unarmed,8,2016
Sabah,Penampang,assault,robbery_solo_unarmed,10,2017
Sabah,Penampang,assault,robbery_solo_unarmed,10,2018
Sabah,Penampang,assault,robbery_solo_unarmed,14,2019
Sabah,Penampang,assault,robbery_solo_unarmed,2,2020
Sabah,Penampang,assault,robbery_solo_unarmed,1,2021
Sabah,Penampang,assault,robbery_solo_unarmed,6,2022
Sabah,Penampang,property,all,383,2016
Sabah,Penampang,property,all,538,2017
Sabah,Penampang,property,all,526,2018
Sabah,Penampang,property,all,496,2019
Sabah,Penampang,property,all,261,2020
Sabah,Penampang,property,all,213,2021
Sabah,Penampang,property,all,231,2022
Sabah,Penampang,property,break_in,147,2016
Sabah,Penampang,property,break_in,187,2017
Sabah,Penampang,property,break_in,201,2018
Sabah,Penampang,property,break_in,185,2019
Sabah,Penampang,property,break_in,104,2020
Sabah,Penampang,property,break_in,80,2021
Sabah,Penampang,property,break_in,94,2022
Sabah,Penampang,property,theft_other,97,2016
Sabah,Penampang,property,theft_other,229,2017
Sabah,Penampang,property,theft_other,231,2018
Sabah,Penampang,property,theft_other,231,2019
Sabah,Penampang,property,theft_other,104,2020
Sabah,Penampang,property,theft_other,89,2021
Sabah,Penampang,property,theft_other,74,2022
Sabah,Penampang,property,theft_vehicle_lorry,29,2016
Sabah,Penampang,property,theft_vehicle_lorry,30,2017
Sabah,Penampang,property,theft_vehicle_lorry,14,2018
Sabah,Penampang,property,theft_vehicle_lorry,15,2019
Sabah,Penampang,property,theft_vehicle_lorry,8,2020
Sabah,Penampang,property,theft_vehicle_lorry,4,2021
Sabah,Penampang,property,theft_vehicle_lorry,3,2022
Sabah,Penampang,property,theft_vehicle_motorcar,25,2016
Sabah,Penampang,property,theft_vehicle_motorcar,32,2017
Sabah,Penampang,property,theft_vehicle_motorcar,15,2018
Sabah,Penampang,property,theft_vehicle_motorcar,21,2019
Sabah,Penampang,property,theft_vehicle_motorcar,11,2020
Sabah,Penampang,property,theft_vehicle_motorcar,10,2021
Sabah,Penampang,property,theft_vehicle_motorcar,10,2022
Sabah,Penampang,property,theft_vehicle_motorcycle,85,2016
Sabah,Penampang,property,theft_vehicle_motorcycle,60,2017
Sabah,Penampang,property,theft_vehicle_motorcycle,65,2018
Sabah,Penampang,property,theft_vehicle_motorcycle,44,2019
Sabah,Penampang,property,theft_vehicle_motorcycle,34,2020
Sabah,Penampang,property,theft_vehicle_motorcycle,30,2021
Sabah,Penampang,property,theft_vehicle_motorcycle,50,2022
Sabah,Ranau,assault,all,20,2016
Sabah,Ranau,assault,all,16,2017
Sabah,Ranau,assault,all,10,2018
Sabah,Ranau,assault,all,18,2019
Sabah,Ranau,assault,all,11,2020
Sabah,Ranau,assault,all,10,2021
Sabah,Ranau,assault,all,8,2022
Sabah,Ranau,assault,causing_injury,9,2016
Sabah,Ranau,assault,causing_injury,5,2017
Sabah,Ranau,assault,causing_injury,4,2018
Sabah,Ranau,assault,causing_injury,6,2019
Sabah,Ranau,assault,causing_injury,7,2020
Sabah,Ranau,assault,causing_injury,5,2021
Sabah,Ranau,assault,causing_injury,6,2022
Sabah,Ranau,assault,murder,1,2016
Sabah,Ranau,assault,murder,3,2017
Sabah,Ranau,assault,murder,2,2018
Sabah,Ranau,assault,murder,3,2019
Sabah,Ranau,assault,murder,0,2020
Sabah,Ranau,assault,murder,1,2021
Sabah,Ranau,assault,murder,0,2022
Sabah,Ranau,assault,rape,10,2016
Sabah,Ranau,assault,rape,7,2017
Sabah,Ranau,assault,rape,4,2018
Sabah,Ranau,assault,rape,7,2019
Sabah,Ranau,assault,rape,4,2020
Sabah,Ranau,assault,rape,0,2021
Sabah,Ranau,assault,rape,2,2022
Sabah,Ranau,assault,robbery_gang_armed,0,2016
Sabah,Ranau,assault,robbery_gang_armed,0,2017
Sabah,Ranau,assault,robbery_gang_armed,0,2018
Sabah,Ranau,assault,robbery_gang_armed,0,2019
Sabah,Ranau,assault,robbery_gang_armed,0,2020
Sabah,Ranau,assault,robbery_gang_armed,0,2021
Sabah,Ranau,assault,robbery_gang_armed,0,2022
Sabah,Ranau,assault,robbery_gang_unarmed,0,2016
Sabah,Ranau,assault,robbery_gang_unarmed,1,2017
Sabah,Ranau,assault,robbery_gang_unarmed,0,2018
Sabah,Ranau,assault,robbery_gang_unarmed,0,2019
Sabah,Ranau,assault,robbery_gang_unarmed,0,2020
Sabah,Ranau,assault,robbery_gang_unarmed,2,2021
Sabah,Ranau,assault,robbery_gang_unarmed,0,2022
Sabah,Ranau,assault,robbery_solo_armed,0,2016
Sabah,Ranau,assault,robbery_solo_armed,0,2017
Sabah,Ranau,assault,robbery_solo_armed,0,2018
Sabah,Ranau,assault,robbery_solo_armed,0,2019
Sabah,Ranau,assault,robbery_solo_armed,0,2020
Sabah,Ranau,assault,robbery_solo_armed,0,2021
Sabah,Ranau,assault,robbery_solo_armed,0,2022
Sabah,Ranau,assault,robbery_solo_unarmed,0,2016
Sabah,Ranau,assault,robbery_solo_unarmed,0,2017
Sabah,Ranau,assault,robbery_solo_unarmed,0,2018
Sabah,Ranau,assault,robbery_solo_unarmed,2,2019
Sabah,Ranau,assault,robbery_solo_unarmed,0,2020
Sabah,Ranau,assault,robbery_solo_unarmed,2,2021
Sabah,Ranau,assault,robbery_solo_unarmed,0,2022
Sabah,Ranau,property,all,77,2016
Sabah,Ranau,property,all,57,2017
Sabah,Ranau,property,all,56,2018
Sabah,Ranau,property,all,79,2019
Sabah,Ranau,property,all,46,2020
Sabah,Ranau,property,all,49,2021
Sabah,Ranau,property,all,66,2022
Sabah,Ranau,property,break_in,26,2016
Sabah,Ranau,property,break_in,21,2017
Sabah,Ranau,property,break_in,26,2018
Sabah,Ranau,property,break_in,33,2019
Sabah,Ranau,property,break_in,21,2020
Sabah,Ranau,property,break_in,20,2021
Sabah,Ranau,property,break_in,25,2022
Sabah,Ranau,property,theft_other,32,2016
Sabah,Ranau,property,theft_other,26,2017
Sabah,Ranau,property,theft_other,21,2018
Sabah,Ranau,property,theft_other,33,2019
Sabah,Ranau,property,theft_other,19,2020
Sabah,Ranau,property,theft_other,24,2021
Sabah,Ranau,property,theft_other,32,2022
Sabah,Ranau,property,theft_vehicle_lorry,1,2016
Sabah,Ranau,property,theft_vehicle_lorry,1,2017
Sabah,Ranau,property,theft_vehicle_lorry,0,2018
Sabah,Ranau,property,theft_vehicle_lorry,2,2019
Sabah,Ranau,property,theft_vehicle_lorry,1,2020
Sabah,Ranau,property,theft_vehicle_lorry,0,2021
Sabah,Ranau,property,theft_vehicle_lorry,2,2022
Sabah,Ranau,property,theft_vehicle_motorcar,4,2016
Sabah,Ranau,property,theft_vehicle_motorcar,5,2017
Sabah,Ranau,property,theft_vehicle_motorcar,3,2018
Sabah,Ranau,property,theft_vehicle_motorcar,5,2019
Sabah,Ranau,property,theft_vehicle_motorcar,1,2020
Sabah,Ranau,property,theft_vehicle_motorcar,0,2021
Sabah,Ranau,property,theft_vehicle_motorcar,3,2022
Sabah,Ranau,property,theft_vehicle_motorcycle,14,2016
Sabah,Ranau,property,theft_vehicle_motorcycle,4,2017
Sabah,Ranau,property,theft_vehicle_motorcycle,6,2018
Sabah,Ranau,property,theft_vehicle_motorcycle,6,2019
Sabah,Ranau,property,theft_vehicle_motorcycle,4,2020
Sabah,Ranau,property,theft_vehicle_motorcycle,5,2021
Sabah,Ranau,property,theft_vehicle_motorcycle,4,2022
Sabah,Sandakan,assault,all,46,2016
Sabah,Sandakan,assault,all,86,2017
Sabah,Sandakan,assault,all,49,2018
Sabah,Sandakan,assault,all,74,2019
Sabah,Sandakan,assault,all,49,2020
Sabah,Sandakan,assault,all,51,2021
Sabah,Sandakan,assault,all,47,2022
Sabah,Sandakan,assault,causing_injury,10,2016
Sabah,Sandakan,assault,causing_injury,17,2017
Sabah,Sandakan,assault,causing_injury,12,2018
Sabah,Sandakan,assault,causing_injury,30,2019
Sabah,Sandakan,assault,causing_injury,18,2020
Sabah,Sandakan,assault,causing_injury,18,2021
Sabah,Sandakan,assault,causing_injury,10,2022
Sabah,Sandakan,assault,murder,4,2016
Sabah,Sandakan,assault,murder,3,2017
Sabah,Sandakan,assault,murder,1,2018
Sabah,Sandakan,assault,murder,1,2019
Sabah,Sandakan,assault,murder,0,2020
Sabah,Sandakan,assault,murder,1,2021
Sabah,Sandakan,assault,murder,5,2022
Sabah,Sandakan,assault,rape,1,2016
Sabah,Sandakan,assault,rape,11,2017
Sabah,Sandakan,assault,rape,12,2018
Sabah,Sandakan,assault,rape,19,2019
Sabah,Sandakan,assault,rape,10,2020
Sabah,Sandakan,assault,rape,13,2021
Sabah,Sandakan,assault,rape,19,2022
Sabah,Sandakan,assault,robbery_gang_armed,0,2016
Sabah,Sandakan,assault,robbery_gang_armed,0,2017
Sabah,Sandakan,assault,robbery_gang_armed,0,2018
Sabah,Sandakan,assault,robbery_gang_armed,1,2019
Sabah,Sandakan,assault,robbery_gang_armed,0,2020
Sabah,Sandakan,assault,robbery_gang_armed,0,2021
Sabah,Sandakan,assault,robbery_gang_armed,0,2022
Sabah,Sandakan,assault,robbery_gang_unarmed,23,2016
Sabah,Sandakan,assault,robbery_gang_unarmed,29,2017
Sabah,Sandakan,assault,robbery_gang_unarmed,10,2018
Sabah,Sandakan,assault,robbery_gang_unarmed,7,2019
Sabah,Sandakan,assault,robbery_gang_unarmed,12,2020
Sabah,Sandakan,assault,robbery_gang_unarmed,6,2021
Sabah,Sandakan,assault,robbery_gang_unarmed,5,2022
Sabah,Sandakan,assault,robbery_solo_armed,0,2016
Sabah,Sandakan,assault,robbery_solo_armed,0,2017
Sabah,Sandakan,assault,robbery_solo_armed,0,2018
Sabah,Sandakan,assault,robbery_solo_armed,0,2019
Sabah,Sandakan,assault,robbery_solo_armed,0,2020
Sabah,Sandakan,assault,robbery_solo_armed,0,2021
Sabah,Sandakan,assault,robbery_solo_armed,0,2022
Sabah,Sandakan,assault,robbery_solo_unarmed,8,2016
Sabah,Sandakan,assault,robbery_solo_unarmed,26,2017
Sabah,Sandakan,assault,robbery_solo_unarmed,14,2018
Sabah,Sandakan,assault,robbery_solo_unarmed,16,2019
Sabah,Sandakan,assault,robbery_solo_unarmed,9,2020
Sabah,Sandakan,assault,robbery_solo_unarmed,13,2021
Sabah,Sandakan,assault,robbery_solo_unarmed,8,2022
Sabah,Sandakan,property,all,430,2016
Sabah,Sandakan,property,all,547,2017
Sabah,Sandakan,property,all,587,2018
Sabah,Sandakan,property,all,533,2019
Sabah,Sandakan,property,all,481,2020
Sabah,Sandakan,property,all,436,2021
Sabah,Sandakan,property,all,521,2022
Sabah,Sandakan,property,break_in,230,2016
Sabah,Sandakan,property,break_in,238,2017
Sabah,Sandakan,property,break_in,285,2018
Sabah,Sandakan,property,break_in,215,2019
Sabah,Sandakan,property,break_in,220,2020
Sabah,Sandakan,property,break_in,149,2021
Sabah,Sandakan,property,break_in,179,2022
Sabah,Sandakan,property,theft_other,80,2016
Sabah,Sandakan,property,theft_other,206,2017
Sabah,Sandakan,property,theft_other,243,2018
Sabah,Sandakan,property,theft_other,276,2019
Sabah,Sandakan,property,theft_other,228,2020
Sabah,Sandakan,property,theft_other,249,2021
Sabah,Sandakan,property,theft_other,283,2022
Sabah,Sandakan,property,theft_vehicle_lorry,15,2016
Sabah,Sandakan,property,theft_vehicle_lorry,9,2017
Sabah,Sandakan,property,theft_vehicle_lorry,6,2018
Sabah,Sandakan,property,theft_vehicle_lorry,6,2019
Sabah,Sandakan,property,theft_vehicle_lorry,3,2020
